ID_DE_RESPUESTA,FECHA,DURACIÓN_SEGUNDOS,Duración en minutos (calculado),COLONIA,ESTRATO_SOCIAL,CONTEXTO_DE_RESIDENCIA,V1,V2,V3,V4,V5,V6,V7,V8.A,V8.B,V8.C,V8.D,V8.E,V8.F,V8.G,V8.H,V8.I,V9.A,V9.B,V9.C,V9.D,V9.E,V9_OTRA,V9_OTRA_TEXTO,V10,V10_OTRA,V11,V12,V13,V14,V15,V16,V17,V17_OTRA,V17_OTRA_TEXTO,V18,V19,V20.A,V20.B,V20.C,V20.D,V20.E,V20.F,V20.G,V20.H,V20.I,V20.J,V21.A,V21.B,V21.C,V21.D,V21.E,V21.F,V22.A,V22.B,V22.C,V22.D,V22.E,V22.F,V22.G,V22.H,V22.I,V22.J,V22.K,V22.L,V22.M,V22.N,V22_OTRA,V22_OTRA_TEXTO,V23.A,V23.B,V23.C,V23.D,V23.E,V23.F,V23.G,V23.H,V23.I,V23.J,V23.K,V24,V24_TEXTO,V25,V26.A,V26.B,V26.C,V27,V28.A,V28.B,V28.C,V28.D,V28.E,V29,V30.A,V30.B,V31,V31_OTRA,V32,V33,V34,V35.A,V35.B,V36,V37,V37_ENFERMEDADES,V38,V39,V40.A,V40.B,V40.C,V40.D,V40.E,V40.F,V40.G,V40.H,V40.I,V41,V42,V43,V44,V44_OTRA,V45,V46,V47.A,V47.B,V47.C,V47.D,V47.E,V48,V49,V50,V51.A,V51.B,V51.C,V51.D,V52,V52_TEXTO,V53.A,V53.B,V53.C,V53.D,V53.E,V53.F,V53.G,V53.H,V54.A,V54.B,V54.C,V54.D,V54.E,V54.F,V55.A,V55.B,V55.C,V56.A,V56.B,V56.C,V56.D,V56.E,V56.F,V56.G,V56.H,V56.I,V57,V58.A,V58.B,V58.C,V58.D,V58.E,V59.A,V59.B,V59.C,V59.D,V59.E,V59.F,V59.G,V59.H,V59.I,V59.J,V59.K,V59.L,V59_OTRA,V59_OTRA_TEXTO,V60.A,V60.B,V60.C,V61.A,V61.A_TEXTO,V61.B,V61.B_TEXTOS,V62,V62_TEXTO,V63,V63_OTRA,V64,V65.A,V65.B,V65.C,V65.D,V65.E,V65.F,V65.G,V66.A,V66.B,V66.C,V66.D,V66.E,V66.F,V66.G,V66.H,V66.I,V66.J,V66.K,V66.L,V66.M,V66.N,V67,V67_OTRA,V68,V69,V70,V71,V72.A,V72.B,V72.C,V72.D,V72.E,V73.A,V73.B,V73.C,V73.D,V74,N1.A,N1.B,N1.C,N1.D,N1.E,N1.F,N1,NS_2018,NS_2018_E,N2.A,N2.B,N2.C,N2.D,N2.E,N2.F,N2.G,N2.H,N2,NS_2011,NS_2011_E,V75_RECHAZOS,V75_INCOMPLETOS,V75_NO_CONTACTOS,V75_NO_ELEGIBLES,MUNICIPIO,RANGO_EDAD,SEXO,POND
54909153,9/19/21 12:46,7289,100.0,LA CIMA,1,5,4,5,4,1,4,4,2,4,2,3,3,4,3,3,2,3,0,0,0,0,1,99,99,2,99,99,99,1,5,4,1,3,99,99,1,2,1,1,1,1,1,1,1,1,1,1,2,5,5,5,5,5,2,5,2,2,2,2,2,2,2,4,4,2,4,1,99,99,1,1,1,1,4,5,4,2,1,1,1,6,FALTA DE COMUNICACIÓN,3,3,5,5,1,1,1,4,5,4,5,2,0,2,99,4,3,4,4,4,4,99,99,4,5,4,2,5,5,5,2,5,5,5,2,2,3,99,99,99,2,1,2,1,2,2,2,1,2,3,5,3,5,1,CORRUPCIÓN,1,1,1,1,1,1,1,1,5,3,3,4,1,1,3,4,4,1,1,1,1,2,1,1,1,2,5,1,4,2,2,4,1,2,2,1,2,2,2,2,2,2,2,2,99,99,5,4,5,7,CÁLIDA,7,REMODELADA,11,POCO APOYO A LOS DEPORTES Y AL ARTE,6,99,80,1,2,2,1,2,1,2,4,2,4,1,2,2,1,4,2,2,2,4,2,4,1,99,22,11,5,12,2,6,3,2,15,1,1,1,1,3,73,47,37,31,46,17,234,C+,Medio,8,11,31,10,20,27,41,52,200,AB,Alto,11,0,48,7,6,2,1,406.5748
54909271,9/19/21 12:48,993,33.1,JARDINES ALCALDE,1,5,4,3,4,2,2,4,2,4,4,2,3,3,2,2,2,2,1,0,0,0,1,99,99,2,99,20,2,1,5,5,2,2,99,99,3,2,1,2,1,1,1,1,1,1,1,1,4,4,4,5,5,5,4,4,2,4,2,2,4,3,2,1,2,2,4,4,9,INVESTIGACIÓN DE CONTENIDOS,1,1,1,1,3,3,1,1,1,1,1,7,MÁS TIEMPO PARA VERNOS,4,4,5,2,1,2,2,2,4,4,5,20,3,2,99,5,5,4,4,5,4,99,99,2,5,5,5,2,5,5,5,0,4,0,1,2,3,99,99,99,0,2,2,2,2,2,2,1,4,4,4,5,5,3,LA DISCRIMINACIÓN,1,1,2,1,2,2,2,2,5,5,5,5,5,5,1,1,1,1,1,2,1,2,2,2,1,1,4,4,4,3,3,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,3,6,BAILE,3,CATEDRAL,2,LA INSEGURIDAD,3,99,150,2,2,2,1,2,2,1,5,2,2,2,2,2,3,4,4,4,2,4,4,5,1,99,23,11,5,12,2,3,3,2,10,1,1,1,1,3,73,47,37,31,46,17,234,AB,Alto,0,11,31,10,20,15,41,52,180,C+,Medio,1,0,2,1,2,2,1,406.5748
54911361,9/19/21 13:07,1220,40.7,JARDINES ALCALDE,1,5,5,5,5,1,5,5,1,5,5,2,3,3,1,2,2,1,0,0,0,0,1,99,99,2,99,99,99,1,5,5,2,2,99,99,1,5,1,1,1,1,1,2,1,1,1,2,3,2,2,4,4,4,2,2,2,2,2,2,2,2,2,1,4,4,4,4,1,MÚSICA,1,1,1,1,2,2,2,4,1,1,1,11,NINGUNO,5,2,5,5,1,4,5,2,5,5,5,15,7,2,99,5,0,5,5,5,4,99,99,4,5,5,0,5,5,5,5,0,0,0,1,2,3,99,99,99,2,2,2,2,2,2,2,1,3,4,4,2,4,4,LA DESIGUALDAD,1,1,2,1,1,1,2,2,5,4,2,4,4,5,4,5,5,1,0,0,1,0,0,0,0,1,4,5,5,4,4,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,7,BONITA,7,OPORTUNIDADES,8,LA BASURA EN LAS CALLES,3,99,100,2,2,2,1,2,1,2,5,4,4,4,4,5,4,4,4,4,5,5,5,5,1,99,17,10,5,12,2,4,3,3,15,1,1,1,1,2,73,47,37,31,31,17,219,AB,Alto,0,11,31,10,20,27,41,52,192,C+,Medio,1,0,3,2,2,1,1,368.1064
54913815,9/19/21 13:23,1943,64.8,VILLAS FONTANA,2,4,5,4,5,2,5,5,3,4,2,4,4,4,2,3,4,2,0,1,0,0,0,99,99,1,99,17,1,1,5,5,2,2,99,99,2,5,2,1,1,1,2,2,1,1,1,1,5,4,4,5,5,2,2,5,1,1,1,1,1,5,5,1,1,1,1,1,99,99,1,1,1,1,4,4,3,2,3,1,1,7,LA DISTANCIA FAMILIAR,5,4,2,4,1,3,1,1,5,5,5,13,6,2,99,5,5,4,2,4,4,99,99,2,4,1,4,4,4,4,2,5,5,4,3,1,1,1,99,1,1,1,2,2,1,2,1,1,2,2,2,4,4,6,LA FALTA DE RESPONSABILIDAD POR PARTE DE LAS AUTORIDADES,1,2,1,2,2,2,2,2,4,4,4,4,4,4,2,2,2,1,1,1,1,2,1,1,1,1,4,4,4,4,2,5,2,1,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,7,BONITA,9,INSEGURA,2,LA INSEGURAD,0,99,0,1,1,2,2,2,2,2,1,2,5,1,1,1,1,2,2,2,2,2,2,2,2,99,29,12,5,12,3,6,4,3,12,1,1,1,1,4,73,47,37,31,61,23,249,AB,Alto,8,11,31,10,20,27,58,52,217,AB,Alto,0,0,3,1,3,3,2,778.3431
54914822,9/19/21 13:30,1372,45.7,JARDINES ALCALDE,1,5,4,3,4,1,4,4,2,4,4,2,3,4,4,4,4,1,1,0,0,0,0,99,99,1,99,21,2,1,5,99,1,2,99,99,3,5,2,2,2,1,1,2,1,1,1,1,4,4,4,4,2,1,4,4,4,4,4,4,4,2,2,1,2,2,2,2,3,TRABAJO,1,2,2,2,5,5,4,2,2,2,2,11,NINGUNO,5,5,2,3,1,2,4,2,4,5,5,25,3,2,99,5,4,2,2,2,4,99,99,1,4,4,4,3,4,4,4,0,0,0,1,2,3,99,99,99,0,1,2,2,2,2,2,4,2,2,5,2,5,1,LA CORRUPCIÓN,2,1,2,1,2,2,2,2,5,4,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,1,3,4,4,4,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,6,FIESTA,6,"FÚTBOL , EL ESTADIO",2,LA INSEGURIDAD,3,99,50,2,2,2,2,2,2,2,4,1,1,1,1,1,1,2,2,1,1,2,1,2,1,99,26,12,5,12,1,4,2,3,8,1,1,1,1,2,73,47,18,31,31,12,200,AB,Alto,0,11,31,10,20,15,32,52,171,C+,Medio,3,0,5,3,2,3,1,347.5952
54914884,9/19/21 13:30,1508,50.3,LA CIMA,1,5,5,4,5,1,5,4,2,5,5,2,4,4,2,2,2,2,0,0,0,0,1,99,99,2,99,99,99,1,4,4,1,6,99,99,3,4,2,1,1,1,2,1,2,1,1,1,5,2,2,5,5,4,1,4,4,4,2,1,1,5,2,1,2,2,4,4,2,PROMOCIÓN DE PRODUCTOS CASEROS,2,1,1,2,4,4,4,4,2,2,1,4,NO SALEN MUCHO,4,4,3,2,1,2,2,2,5,4,5,4,0,2,99,5,2,5,4,4,4,99,99,2,4,2,4,4,2,4,4,4,4,4,2,2,3,99,99,99,1,1,2,2,2,1,2,2,3,2,4,2,4,12,POCO VALOR AL TRABAJO DE LAS PERSONAS,1,2,1,1,2,2,2,2,5,5,4,4,4,3,2,4,2,1,1,1,1,2,1,1,1,1,4,2,4,4,2,5,1,2,2,1,2,2,2,2,2,2,2,2,99,99,5,5,4,4,COMIDA,6,TURISMO,2,INSEGURIDAD,3,99,60,2,2,2,1,2,2,2,4,2,4,2,4,4,2,2,4,4,4,4,2,2,2,99,18,10,5,12,2,7,4,3,30,1,1,1,1,3,73,47,37,31,46,23,234,C+,Medio,14,11,31,10,20,46,41,52,225,AB,Alto,0,0,0,0,6,1,2,418.8350
54916350,9/19/21 13:40,1222,40.7,JARDINES DEL SAUZ,1,3,5,4,5,1,5,5,2,5,5,2,2,3,2,2,2,2,1,0,0,0,1,99,99,1,99,16,2,1,4,4,2,2,99,99,1,5,1,1,1,2,1,2,1,1,2,2,4,4,4,4,4,4,2,2,2,3,2,3,2,2,2,2,2,2,4,0,99,BAJAR APLICACIONES,1,1,1,1,4,4,1,1,1,1,1,4,LA SALUD POR LO DEL COVID,5,2,2,2,1,2,3,2,3,4,5,15,99,2,99,5,4,3,4,4,4,99,99,4,4,4,4,4,4,4,4,4,4,4,2,2,3,99,99,99,2,1,2,2,2,2,2,3,2,3,2,5,4,4,LA DESIGUALDAD DE LAS CLASES SOCIALES,2,1,2,2,2,2,2,2,5,4,2,2,4,4,1,1,2,1,1,2,1,0,1,2,2,2,5,4,4,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,3,TEATRO DEGOLLADO,7,ORGULLO,11,LAS AUTORIDADES,3,99,150,2,2,2,2,2,2,2,4,2,2,2,3,3,3,2,4,2,2,4,2,3,2,99,24,12,5,12,2,6,3,2,16,1,1,1,1,3,73,47,37,31,46,17,234,AB,Alto,8,11,31,10,20,32,41,52,205,AB,Alto,0,0,6,3,2,2,2,465.1182
54918976,9/19/21 13:57,1935,64.5,JARDINES DEL SUR,1,3,4,4,4,1,4,4,3,4,4,4,4,4,4,4,4,4,0,0,0,0,1,99,99,2,99,0,99,1,4,3,1,3,99,99,3,4,1,1,1,1,1,1,1,1,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,0,99,VER VIDEOS,2,2,2,2,4,4,2,2,2,2,2,1,EL DINERO,4,4,4,4,2,4,4,4,4,4,4,8,6,2,99,4,3,4,2,2,4,99,99,4,4,2,2,2,2,2,2,2,2,2,3,1,3,99,99,99,2,2,2,2,2,2,2,4,4,2,2,2,2,4,LA DESIGUALDAD,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,2,1,2,1,2,4,4,4,4,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,3,4,4,TAQUITOS,12,PLAZAS,11,LA ENFERMEDAD COVID,1,99,45,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,1,99,18,10,5,10,0,3,2,1,12,1,1,1,1,3,43,24,0,31,46,12,144,C,Medio,0,11,13,10,20,27,0,38,119,C-,Bajo,8,1,6,5,2,1,1,368.1064
54919008,9/19/21 13:57,900,30.0,JARDINES ALCALDE,1,5,5,3,2,1,2,2,3,3,3,4,3,4,4,2,4,2,1,0,0,0,0,99,99,1,99,18,2,1,4,99,0,2,99,99,3,2,2,2,2,1,2,2,1,1,1,1,4,4,4,2,1,1,4,4,4,4,2,4,4,4,4,4,4,3,4,4,2,VENTAS EN LÍNEA,2,2,2,2,4,4,4,2,2,3,2,1,LA ECONOMÍA,4,3,2,2,2,4,4,2,4,4,4,17,5,3,99,4,3,3,2,2,4,99,99,2,4,4,4,4,5,5,4,0,4,0,1,2,3,99,99,99,2,2,2,2,2,2,2,2,4,2,4,4,4,4,LA DESIGUALDAD DE GÉNERO,2,1,1,2,2,2,2,2,4,4,4,4,4,4,2,2,2,1,1,2,1,2,2,2,2,1,3,2,4,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,4,3,3,CATEDRAL,3,SAN JUAN,1,DELINCUENCIA,1,99,200,2,2,2,2,2,2,2,5,3,3,3,4,4,4,5,4,4,2,4,4,4,2,99,23,11,5,10,1,3,2,2,11,1,1,1,1,2,43,47,18,31,31,12,170,C+,Medio,0,11,31,10,20,27,32,38,169,C+,Medio,0,0,2,1,2,2,2,465.1182
54920641,9/19/21 14:08,2621,87.4,LA CIMA,1,5,5,5,5,1,5,5,1,4,4,4,2,3,2,1,4,1,1,1,0,0,0,99,99,1,99,14,2,1,2,3,1,3,99,99,99,2,2,2,2,1,1,2,1,2,1,1,5,5,2,5,4,2,2,5,4,4,2,1,1,4,1,1,1,1,4,1,99,99,2,2,2,2,4,4,2,2,2,2,2,1,ECONOMÍA,5,4,4,4,2,5,2,2,2,4,4,1,0,4,99,4,2,2,2,2,4,99,99,2,4,2,1,1,4,4,4,4,2,2,3,2,1,1,99,1,1,2,2,2,2,2,2,2,4,3,3,3,3,12,IMPUESTOS,1,1,1,2,2,2,2,2,4,4,4,4,2,4,3,4,2,1,2,2,2,1,1,1,2,2,3,2,4,4,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,5,5,7,ME GUSTA,7,FAMILIA,2,INSEGURIDAD FALTA DE CULTURA,3,99,60,2,2,2,1,2,2,2,4,1,5,2,2,2,2,2,3,2,2,3,2,5,1,99,27,12,5,14,3,6,2,2,50,1,1,1,1,2,101,47,37,31,31,12,247,C+,Medio,8,11,31,10,20,46,58,72,256,AB,Alto,0,0,2,1,6,3,1,347.5952
54922020,9/19/21 14:17,2237,74.6,JARDINES DEL SAUZ,1,3,3,3,3,1,4,4,3,4,4,2,2,4,2,2,2,3,0,1,0,0,1,99,99,1,99,18,2,1,4,3,0,3,99,99,1,4,2,1,2,2,1,2,1,1,1,1,2,4,4,4,4,4,3,4,3,4,2,3,4,2,2,2,3,2,4,4,2,PARA PROMOCIONAR LOS ARTÍCULOS QUE VENDO,2,2,2,2,5,5,2,2,2,2,2,6,LA COMUNICACIÓN,4,4,3,3,2,2,2,2,2,3,4,10,6,2,99,4,4,3,3,3,4,99,99,3,4,4,4,4,4,4,4,4,4,4,2,2,3,99,99,99,1,2,2,2,2,2,2,4,3,3,3,3,3,1,LA CORRUPCIÓN,2,1,2,2,2,2,2,2,4,3,3,3,3,3,2,2,2,1,2,2,2,2,2,2,2,2,3,4,4,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,2,MARIACHI,8,TEQUILA,2,LA INSEGURIDAD,4,99,80,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,23,10,5,12,1,7,4,2,12,1,1,1,1,4,73,47,18,31,61,23,230,AB,Alto,14,11,31,10,20,27,32,52,197,AB,Alto,3,0,7,5,2,2,1,406.5748
54922443,9/19/21 14:21,1259,42.0,JARDINES ALCALDE,1,5,5,3,4,1,4,5,1,5,5,2,3,3,1,3,4,3,0,0,0,0,1,99,99,2,99,99,99,1,4,3,2,2,99,99,1,3,1,2,1,1,1,2,1,1,1,2,2,2,2,4,4,4,2,4,2,3,3,2,2,1,2,1,3,2,2,0,99,APPS DE COMPRAS EN LÍNEA,2,2,2,2,3,4,4,4,4,2,2,7,"LA INTOLERANCIA, HAY MUCHO CONFLICTO",4,3,2,3,1,4,2,3,4,4,4,10,4,2,99,5,0,5,4,4,4,99,99,3,5,5,0,0,5,5,0,0,0,0,1,2,3,99,99,99,0,2,2,2,2,2,2,3,3,2,5,2,4,3,LA DISCRIMINACIÓN,1,1,1,1,2,2,2,2,5,5,3,3,3,4,4,5,5,1,0,0,1,0,0,1,1,1,4,4,4,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,5,10,TRADICIONES,4,DULCES,8,CONTAMINACIÓN,3,99,140,2,2,2,1,2,2,2,5,2,4,2,4,4,5,5,4,4,5,5,5,5,2,99,18,10,5,8,1,3,3,2,9,1,1,1,1,2,43,47,18,31,31,17,170,AB,Alto,0,11,31,10,20,15,32,38,157,C+,Medio,0,0,2,2,2,1,2,418.8350
54924631,9/19/21 14:40,1176,39.2,JARDINES DEL SUR,1,3,4,4,4,1,4,4,2,4,4,2,4,4,2,2,2,4,0,0,0,0,1,99,99,2,99,0,99,1,4,99,1,2,99,99,3,4,1,1,1,1,1,1,1,1,1,1,5,5,5,4,4,4,5,4,4,5,5,4,5,4,4,4,5,4,5,5,8,VER TUTORIALES,2,2,2,2,2,4,4,2,4,2,2,3,LA SALUD,4,4,4,4,3,4,2,2,4,4,4,5,6,2,99,4,3,4,4,4,1,4,99,4,4,1,2,1,4,2,4,4,2,1,3,2,3,99,99,99,2,2,2,2,2,2,2,4,4,2,4,2,4,11,LA FALTA DE EMPATÍA,1,1,1,1,1,1,1,1,4,4,4,4,4,4,2,2,2,1,1,1,2,1,2,1,2,2,4,4,4,4,4,5,1,2,2,2,2,2,2,2,2,2,2,2,99,99,2,2,4,12,GENTE AMABLE,1,TORTAS AHOGADAS,2,LA INSEGURIDAD,1,99,45,2,2,2,2,2,1,2,2,2,1,1,2,4,4,4,5,4,1,5,4,4,2,99,17,10,5,4,1,4,2,1,11,1,1,1,1,4,31,24,18,31,61,12,165,C,Medio,0,11,13,10,20,27,32,22,135,C,Medio,7,1,6,5,2,1,2,418.8350
54925460,9/19/21 14:47,1542,51.4,VILLAS FONTANA,2,4,5,3,4,1,5,5,3,4,4,4,2,4,2,4,4,4,1,0,0,0,0,99,99,2,99,16,2,1,5,3,2,1,99,99,1,4,1,1,1,2,1,2,1,1,1,1,5,5,4,4,4,4,4,4,2,4,2,2,2,2,2,2,2,2,4,1,99,99,2,2,2,2,4,4,4,2,2,2,2,1,LOS GASTOS,4,4,3,4,3,2,2,2,5,2,4,13,3,2,99,5,0,5,4,4,2,2,99,2,2,4,2,2,4,2,2,4,5,5,2,2,3,99,99,99,2,1,2,1,1,2,2,3,2,2,2,4,4,7,LA INSEGURIDAD,1,1,2,2,2,2,2,2,3,0,2,2,2,2,4,4,2,1,1,2,1,1,1,1,1,1,4,4,4,4,2,4,1,1,2,2,2,2,2,1,2,2,1,2,99,99,4,4,4,5,CULTURA,10,TRADICIONES,2,LA INSEGURIDAD,1,99,120,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,4,2,4,2,99,16,9,5,10,0,4,1,1,99,1,1,1,1,3,43,24,0,31,46,6,144,C,Medio,0,11,13,10,20,0,0,38,92,D+,Bajo,2,0,40,16,3,1,2,849.7211
54926083,9/19/21 14:53,2431,81.0,LA CIMA,1,5,5,5,5,1,4,4,2,4,4,2,4,4,2,2,2,2,1,0,0,0,0,99,99,1,99,18,2,1,4,99,2,3,99,99,99,4,2,1,1,1,1,2,1,1,1,1,5,4,4,2,2,2,4,4,2,4,2,2,4,2,2,2,3,2,4,1,99,99,3,2,2,1,4,4,4,3,2,2,1,5,INSEGURIDAD,5,4,4,3,1,2,2,2,2,4,4,2,0,2,99,5,3,4,5,5,4,99,99,4,4,4,2,4,5,4,4,4,4,5,3,2,1,1,99,2,2,2,2,2,2,2,1,4,4,4,4,4,3,2,ABUSO DE PODER,1,1,1,1,1,1,1,2,4,4,4,4,3,4,3,4,2,1,1,2,1,2,1,1,1,2,3,5,4,5,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,5,5,4,2,MARIACHI,1,TORTAS AHOGADAS,2,INSEGURIDAD,3,99,30,2,2,2,2,2,2,2,4,4,4,2,2,2,2,2,4,0,2,4,0,0,1,99,23,12,5,12,2,7,3,3,9,1,1,1,1,1,73,47,37,31,15,17,203,C+,Medio,14,11,31,10,20,15,41,52,194,AB,Alto,0,0,6,2,6,2,1,406.5748
54926774,9/19/21 14:58,1665,55.5,JARDINES ALCALDE,1,5,5,4,5,2,4,5,1,5,5,2,4,4,1,2,4,1,1,0,0,0,0,99,99,1,99,17,2,1,4,99,0,2,99,99,1,5,1,2,1,1,1,2,1,1,1,1,4,5,5,2,1,1,2,4,3,4,4,4,5,4,4,1,4,4,4,4,3,TRABAJO,1,1,1,1,1,5,4,2,1,1,1,12,TIEMPO LIBRE,5,4,4,4,1,2,2,2,2,4,5,20,2,3,99,5,5,2,2,4,4,99,99,2,4,4,4,2,5,4,5,0,4,0,1,2,1,7,99,2,0,2,2,2,2,2,2,3,2,4,5,1,5,3,LA DISCRIMINACIÓN,1,1,2,1,1,2,2,2,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,4,4,4,4,1,4,1,2,2,2,2,2,2,2,2,2,2,2,99,99,5,4,4,12,PLAZA,2,MARIACHIS,2,INSEGURIDAD,2,99,230,2,2,2,2,2,2,2,4,2,4,2,2,2,5,2,2,2,2,2,2,2,1,99,24,12,5,12,1,5,5,3,14,1,1,1,1,5,73,47,18,31,61,23,230,C+,Medio,8,11,31,10,20,27,32,52,191,C+,Medio,3,0,8,5,2,2,1,406.5748
54927849,9/19/21 15:07,801,26.7,JARDINES DEL SUR,1,3,4,4,4,1,4,4,2,4,4,2,4,4,4,2,4,4,0,0,0,0,1,99,99,2,99,0,99,1,4,99,1,4,99,99,3,4,1,1,1,1,1,1,1,1,1,1,5,5,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,3,6,VER DOCUMENTALES,2,2,2,2,4,5,2,2,3,2,2,6,LA FALTA DE COMUNICACIÓN,4,4,4,4,3,4,2,4,5,4,4,5,9,2,99,4,2,3,2,5,4,99,99,4,3,2,2,2,4,4,4,4,2,2,2,1,3,99,99,99,2,2,2,2,2,2,2,3,4,4,4,4,4,4,LA DESIGUALDAD,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,1,2,1,1,1,1,4,4,4,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,3,CENTRO,11,CONTAMINACIÓN,2,LA INSEGURIDAD,4,99,30,1,2,2,1,2,2,2,4,4,4,3,4,4,4,4,4,4,1,4,4,4,1,99,17,10,5,10,1,3,2,1,11,1,1,1,1,3,43,24,18,31,46,12,162,C,Medio,0,11,13,10,20,27,32,38,151,C,Medio,5,0,4,3,2,1,1,368.1064
54930187,9/19/21 15:27,16250,100.0,CHAPALITA OCCIDENTE,1,5,4,4,5,1,3,3,4,3,4,4,4,3,5,3,2,3,0,0,0,0,1,99,99,2,99,99,99,1,4,4,1,3,99,99,3,3,2,2,1,1,1,1,1,1,1,1,4,5,2,4,2,4,3,4,4,5,4,4,4,4,3,2,2,3,3,0,99,99,1,1,1,1,3,4,4,3,3,1,1,4,EL ENCIERRO,3,4,3,5,2,3,3,2,5,5,5,17,0,2,99,4,3,4,4,3,4,99,99,3,4,4,3,2,1,1,2,3,2,1,2,1,3,99,99,99,2,2,2,2,2,2,2,2,3,2,2,1,1,12,ROLES DE GÉNERO,1,1,2,2,2,2,2,2,4,4,4,4,2,4,2,4,3,1,1,1,1,2,1,1,1,1,4,4,4,2,1,5,2,2,2,2,2,2,2,2,2,2,2,0,99,99,5,5,4,4,COMIDA,5,DANZA FOLCLÓRICA,2,INSEGURIDAD,3,99,10,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2,3,4,3,3,2,99,17,9,5,5,2,3,3,3,13,1,1,1,1,1,35,47,37,31,15,17,165,C,Medio,0,11,31,10,20,27,41,38,178,C+,Medio,0,0,0,0,6,1,2,418.8350
54930733,9/19/21 15:31,839,28.0,JARDINES DEL SUR,1,3,5,5,5,1,5,5,2,4,4,2,3,4,2,2,2,2,0,0,0,0,1,99,99,2,99,0,99,1,4,4,1,2,99,99,3,5,1,1,1,1,1,1,1,1,1,1,5,5,5,5,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,8,VER TUTORIALES DE MAQUILLAJE,2,2,2,2,4,4,2,2,2,2,2,3,LA SALUD,4,2,2,4,2,4,4,2,4,4,5,4,2,3,99,5,3,4,3,4,4,99,99,4,4,2,2,2,2,4,2,4,2,1,3,2,3,99,99,99,2,2,2,2,2,2,2,3,4,2,4,4,2,12,LA FALTA DE VALORES Y EMPATÍA,1,1,1,1,1,1,1,1,4,4,4,4,4,4,2,2,2,1,1,1,2,1,2,1,2,1,4,4,4,4,4,5,2,2,2,2,2,2,2,1,2,2,2,2,99,99,2,2,4,12,PLAZAS COMERCIALES,12,GENTE,2,LA INSEGURIDAD,1,99,25,2,2,2,2,2,2,2,4,4,4,4,4,4,5,4,5,4,2,4,4,4,2,99,16,9,5,4,1,3,2,1,12,1,1,1,1,2,31,24,18,31,31,12,135,C,Medio,0,11,13,10,20,27,32,22,135,C,Medio,4,0,4,0,2,1,2,418.8350
54930979,9/19/21 15:33,2073,69.1,JARDINES ALCALDE,1,5,5,4,5,1,5,5,1,5,5,1,3,3,1,2,2,3,0,0,0,0,1,99,99,2,99,99,99,1,4,5,0,4,99,99,1,5,1,1,1,2,1,2,1,1,1,2,4,4,5,5,5,5,4,4,5,5,5,5,2,2,5,1,4,2,2,2,5,TRABAJOS  ESCOLARES,1,1,1,2,2,4,4,4,4,2,2,11,NINGUNO,5,2,4,5,1,4,4,4,4,4,5,12,6,2,99,5,0,5,4,4,4,99,99,2,4,5,5,4,0,0,0,0,0,0,1,2,3,99,99,99,2,2,2,2,2,2,2,2,3,4,5,4,4,4,DESIGUALDAD,1,1,2,1,1,2,2,2,5,5,2,5,4,5,4,4,4,1,1,2,1,2,2,2,2,2,4,5,5,4,2,5,2,2,2,2,2,2,2,2,2,2,2,2,99,99,4,4,4,5,DANZA,5,MÚSICA,2,INSEGURIDAD,3,99,120,2,2,2,2,2,2,2,5,4,4,4,4,4,4,4,4,4,2,4,2,2,2,99,16,4,5,12,2,4,4,2,16,1,1,1,1,3,73,47,37,31,46,23,234,C-,Baja,0,11,31,10,20,32,41,52,197,AB,Alto,3,0,8,3,2,1,2,418.8350
